TAIR ENTREZID
AT1G13805 NA
AT1G13810 837942
AT1G13820 837943
AT1G13825 NA
AT1G13830 837944
AT1G13860 837945
AT1G13870 837946
AT1G13880 837947
AT1G13890 837948
AT1G13900 837949
AT1G13910 837950
AT1G13920 837952
AT1G13930 837953
AT1G13940 837954
AT1G13950 837955
AT1G13960 837956
AT1G13970 837957
AT1G13980 837958
AT1G13990 837959
AT1G14000 837960
AT1G14010 837961
AT1G14020 837963
AT1G14030 837964
AT1G14040 837965
AT1G14048 6240654
AT1G14060 837966
AT1G14080 837968
AT1G14100 5007694
AT1G14110 837970
AT1G14120 837971
AT1G14130 837972
AT1G14140 837973
AT1G14150 837974
AT1G14160 837975
AT1G14170 837976
AT1G14180 837977
AT1G14185 837978
AT1G14190 837979
AT1G14200 837980
AT1G14205 837981
AT1G14210 837982
AT1G14220 837983
AT1G14230 837984
AT1G14240 837985
AT1G14250 837986
AT1G14260 837987
AT1G14270 837988
AT1G14280 837989
AT1G14290 837990
AT1G14300 837991
AT1G14310 837992
AT1G14315 6241224
AT1G14320 837993
AT1G14330 837994
AT1G14340 837995
AT1G14345 837996
AT1G14350 837997
AT1G14360 837998
AT1G14370 837999
AT1G14380 838000
AT1G14390 838001
AT1G14400 838002
AT1G14410 838003
AT1G14420 838004
AT1G14430 838005
AT1G14440 838006
AT1G14450 838007
AT1G14453 NA
AT1G14455 6240862
AT1G14460 838008
AT1G14470 838009
AT1G14480 838010
AT1G14490 838011
AT1G14500 838012
AT1G14510 838013
AT1G14520 838014
AT1G14530 838015
AT1G14540 838016
AT1G14550 838017
AT1G14560 838018
AT1G14570 838019
AT1G14580 838020
AT1G14590 838021
AT1G14600 838022
AT1G14610 838023
AT1G14620 838024
AT1G14630 838025
AT1G14640 838026
AT1G14642 7922450
AT1G14650 838027
AT1G14660 838028
AT1G14670 838029
AT1G14680 838030
AT1G14685 838031
AT1G14686 838032
AT1G14687 838033
AT1G14688 6241058
AT1G14690 838034
AT1G14700 838035
AT1G14710 838036
AT1G14720 838037
AT1G14730 838038
AT1G14740 838039
AT1G14750 838040
AT1G14755 3766729
AT1G14760 838041
AT1G14770 838042
AT1G14780 838043
AT1G14790 838044
AT1G14800 838045
AT1G14810 838046
AT1G14820 838047
AT1G14830 838048
AT1G14840 838049
AT1G14850 838050
AT1G14860 838051
AT1G14870 838052
AT1G14880 838053
AT1G14890 838054
AT1G14900 838055
AT1G14910 838056
AT1G14920 838057
AT1G14930 838058
AT1G14940 838059
AT1G14950 838060
AT1G14960 838061
AT1G14970 838062
AT1G14980 838063
AT1G14990 838064
AT1G15000 838065
AT1G15010 838066
AT1G15015 6240794
AT1G15020 838067
AT1G15030 838068
AT1G15040 838069
AT1G15050 838070
AT1G15060 838071
AT1G15080 838072
AT1G15085 NA
AT1G15100 838073
AT1G15110 838074
AT1G15120 838075
AT1G15125 838076
AT1G15130 838077
AT1G15140 838079
AT1G15150 838080
AT1G15160 838081
AT1G15165 838082
AT1G15170 838083
AT1G15180 838084
AT1G15190 838085
AT1G15200 838086
AT1G15210 838087
AT1G15215 838088
AT1G15220 838089
AT1G15230 838090
AT1G15240 838091
AT1G15250 838092
AT1G15260 838093
AT1G15270 838094
AT1G15280 838095
AT1G15290 838097
AT1G15310 838100
AT1G15320 838101
AT1G15330 838102
AT1G15340 838103
AT1G15350 838104
AT1G15360 838105
AT1G15370 838106
AT1G15380 838107
AT1G15385 838108
AT1G15390 838109
AT1G15400 838110
AT1G15410 838111
AT1G15415 838112
AT1G15420 838113
AT1G15430 838114
AT1G15440 838115
AT1G15460 838116
AT1G15470 838117
AT1G15480 838118
AT1G15490 838119
AT1G15500 838120
AT1G15510 838121
AT1G15520 838122
AT1G15530 838123
AT1G15540 838124
AT1G15550 838125
AT1G15570 838127
AT1G15580 838128
AT1G15590 838129
AT1G15600 838130
AT1G15610 838131
AT1G15620 838132
AT1G15625 NA
AT1G15630 838133
AT1G15640 838134
AT1G15660 838135
AT1G15670 838136
AT1G15680 838137
AT1G15690 838138
AT1G15700 838139
AT1G15710 838140
AT1G15720 838141
AT1G15730 838142
AT1G15740 838143
AT1G15750 838144
AT1G15757 3766735
AT1G15760 838145
AT1G15770 838146
AT1G15772 6241070
AT1G15780 838147
AT1G15790 838148
AT1G15800 838149
AT1G15810 838150
AT1G15820 838151
AT1G15830 838153
AT1G15825 838152
AT1G15840 838154
AT1G15850 838155
AT1G15860 838156
AT1G15870 838157
AT1G15880 838158
AT1G15885 5007698
AT1G15890 838159
AT1G15900 838160
AT1G15910 838161
AT1G15920 838162
AT1G15930 838163
AT1G15940 838164
AT1G15950 838165
AT1G15960 838166
AT1G15970 838167
AT1G15980 838168
AT1G15990 838169
AT1G16000 838170
AT1G16010 838171
AT1G16020 838172
AT1G16022 6241110
AT1G16025 838173
AT1G16030 838174
AT1G16040 838175
AT1G16060 838176
AT1G16070 838177
AT1G16080 838178
AT1G16090 838179
AT1G16110 838180
AT1G16120 838181
AT1G16130 838182
AT1G16150 838184
AT1G16160 838185
AT1G16170 838186
AT1G16180 838187
AT1G16190 838188
AT1G16210 838189
AT1G16220 838190
AT1G16225 838191
AT1G16230 838192
AT1G16240 838193
AT1G16250 838194
AT1G16260 838195
AT1G16270 838196
AT1G16280 838197
AT1G16290 838198
AT1G16300 838199
AT1G16310 838200
AT1G16320 838201
AT1G16330 838202
AT1G16340 838203
AT1G16350 838204
AT1G16360 838205
AT1G16370 838207
AT1G16380 838208
AT1G16390 838209
AT1G16400 838210
AT1G16410 838211
AT1G16420 838212
AT1G16430 838213
AT1G16440 838214
AT1G16445 838215
AT1G16460 838216
AT1G16470 838217
AT1G16480 838218
AT1G16490 838219
AT1G16500 838220
AT1G16510 838221
AT1G16515 28717243
AT1G16520 838222
AT1G16530 838223
AT1G16540 838224
AT1G16560 838226
AT1G16570 838227
AT1G16590 838228
AT1G16610 838230
AT1G16630 838232
AT1G16640 838233
AT1G16650 838234
AT1G16670 838236
AT1G16680 838237
AT1G16690 838238
AT1G16700 838239
AT1G16705 838241
AT1G16710 838242
AT1G16720 838243
AT1G16730 838244
AT1G16740 838245
AT1G16750 838246
AT1G16760 838247
AT1G16770 838248
AT1G16780 838249
AT1G16790 838250
AT1G16800 838251
AT1G16810 838252
AT1G16820 838253
AT1G16825 7922362
AT1G16830 838254
AT1G16840 838255
AT1G16850 838256
AT1G16860 838257
AT1G16870 838258
AT1G16880 838259
AT1G16890 838260
AT1G16900 838261
AT1G16905 5007699
AT1G16910 838262
AT1G16916 6241479
AT1G16920 838263
AT1G16930 838264
AT1G16940 838265
AT1G16945 NA
AT1G16950 838266
AT1G16960 838267
AT1G16970 838268
AT1G16980 838269
AT1G17010 838271
AT1G17020 838272
AT1G17030 838273
AT1G17040 838274
AT1G17050 838275
AT1G17060 838276
AT1G17065 NA
AT1G17070 838277
AT1G17080 838278
AT1G17090 838279
AT1G17100 838280
AT1G17110 838281
AT1G17120 838282
AT1G17130 838283
AT1G17140 838284
AT1G17145 838285
AT1G17147 6240987
AT1G17150 838286
AT1G17160 838287
AT1G17170 838288
AT1G17180 838289
AT1G17190 838290
AT1G17200 838291
AT1G17210 838292
AT1G17220 838293
AT1G17230 838294
AT1G17235 5007700
AT1G17240 838295
AT1G17250 838296
AT1G17260 838297
AT1G17270 838298
AT1G17280 838300
AT1G17285 2745753
AT1G17290 838301
AT1G17300 838302
AT1G17310 838303
AT1G17330 838304
AT1G17340 838305
AT1G17345 838306
AT1G17350 838307
AT1G17360 838308
AT1G17370 838309
AT1G17380 838310
AT1G17400 838312
AT1G17410 838313
AT1G17420 838314
AT1G17430 838315
AT1G17440 838316
AT1G17450 838317
AT1G17455 838318
AT1G17460 838319
AT1G17470 838320
AT1G17480 838321
AT1G17490 838322
AT1G17500 838324
AT1G17510 838325
AT1G17520 838326
AT1G17530 838327
AT1G17540 838328
AT1G17545 838329
AT1G17550 838330
AT1G17560 838332
AT1G17580 838333
AT1G17590 838335
AT1G17600 838336
AT1G17610 838337
AT1G17615 838338
AT1G17620 838339
AT1G17630 838340
AT1G17640 838341
AT1G17650 838342
AT1G17665 838343
AT1G17680 838344
AT1G17690 838345
AT1G17700 838346
AT1G17710 838347
AT1G17720 838348
AT1G17730 838349
AT1G17744 6240445
AT1G17745 838352
AT1G17750 838353
AT1G17760 838354
AT1G17770 838355
AT1G17780 838356
AT1G17790 838357
AT1G17800 838358
AT1G17810 838359
AT1G17820 838360
AT1G17830 838361
AT1G17840 838363
AT1G17850 838364
AT1G17860 838365
AT1G17870 838366
AT1G17880 838367
AT1G17890 838368
AT1G17910 838370
AT1G17920 838371
AT1G17930 838372
AT1G17940 838373
AT1G17950 838374
AT1G17960 838375
AT1G17970 838377
AT1G17980 838378
AT1G17990 838379
AT1G18000 838380
AT1G18010 838381
AT1G18020 838382
AT1G18030 838383
AT1G18040 838384
AT1G18050 838385
AT1G18060 838386
AT1G18070 838387
AT1G18080 838388
AT1G18090 838389
AT1G18100 838390
AT1G18130 838392
AT1G18140 838393
AT1G18150 838394
AT1G18160 838395
AT1G18170 838396
AT1G18180 838397
AT1G18190 838398
AT1G18193 NA
AT1G18197 NA
AT1G18200 838399
AT1G18210 838401
AT1G18220 838402
AT1G18250 838405
AT1G18260 838406
AT1G18265 2745754
AT1G18270 838407
AT1G18280 838408
AT1G18290 838409
AT1G18300 838410
AT1G18310 838411
AT1G18330 838413
AT1G18335 838414
AT1G18340 838415
AT1G18350 838416
AT1G18360 838417
AT1G18370 838418
AT1G18390 838420
AT1G18400 838421
AT1G18410 838422
AT1G18420 838423
AT1G18440 838424
AT1G18450 838425
AT1G18460 838426
AT1G18470 838427
AT1G18480 838428
AT1G18485 838429
AT1G18486 6241441
AT1G18490 838430
AT1G18500 838431
AT1G18510 838432
AT1G18520 838433
AT1G18530 838434
AT1G18540 838435
AT1G18550 838436
AT1G18560 838437
AT1G18570 838438
AT1G18580 838439
AT1G18590 838440
AT1G18600 838441
AT1G18610 838442
AT1G18620 838443
AT1G18630 838444
AT1G18640 838445
AT1G18650 838446
AT1G18660 838447
AT1G18670 838448
AT1G18680 838449
AT1G18690 838450
AT1G18700 838451
AT1G18710 838453
AT1G18720 838454
AT1G18730 838455
AT1G18740 838456
AT1G18750 838457
AT1G18760 838458
AT1G18770 838459
AT1G18773 6240661
AT1G18780 838460
AT1G18790 838461
AT1G18800 838462
AT1G18810 838463
AT1G18830 838464
AT1G18835 5007704
AT1G18840 838465
AT1G18850 838466
AT1G18860 838467
AT1G18870 838468
AT1G18871 6240969
AT1G18880 838469
AT1G18890 838470
AT1G18900 838471
AT1G18910 838472
AT1G18940 838475
AT1G18950 838476
AT1G18960 838477
AT1G18970 838478
AT1G18975 NA
AT1G18980 838479
AT1G18990 838480
AT1G19000 838481
AT1G19010 838482
AT1G19020 838483
AT1G19025 838484
AT1G19040 838486
AT1G19050 838487
AT1G19060 838488
AT1G19080 838490
AT1G19070 838489
AT1G19086 6240344
AT1G19100 838492
AT1G19110 838494
AT1G19115 5007705
AT1G19120 838495
AT1G19130 838496
AT1G19140 838497
AT1G19150 838498
AT1G19160 838499
AT1G19170 838500
AT1G19180 838501
AT1G19190 838502
AT1G19200 838503
AT1G19210 838504
AT1G19220 838505
AT1G19230 838506
AT1G19240 838507
AT1G19250 838508
AT1G19260 838509
AT1G19270 838510
AT1G19290 838511
AT1G19300 838512
AT1G19310 838513
AT1G19320 838514
AT1G19330 838515
AT1G19340 838516
AT1G19350 838518
AT1G19360 838519
AT1G19370 838520
AT1G19380 838521
AT1G19390 838522
AT1G19394 2745756
AT1G19396 10723077
AT1G19397 2745757
AT1G19400 838523
AT1G19410 838524
AT1G19430 838527
AT1G19440 838528
AT1G19450 838529
AT1G19460 838530
AT1G19470 838531
AT1G19480 838533
AT1G19485 838534
AT1G19490 838535
AT1G19500 838536
AT1G19510 838537
AT1G19520 838538
AT1G19530 838540
AT1G19540 838541
AT1G19550 838542
AT1G19565 NA
AT1G19570 838544
AT1G19580 838545
AT1G19600 838547
AT1G19610 838548
AT1G19630 838550
AT1G19620 838549
AT1G19640 838551
AT1G19650 838552
AT1G19660 838553
AT1G19670 838554
AT1G19680 838555
AT1G19690 838556
AT1G19700 838558
AT1G19710 838559
AT1G19715 838560
AT1G19720 838561
AT1G19730 838562
AT1G19740 838563
AT1G19750 838564
AT1G19770 838565
AT1G19780 838566
AT1G19790 838567
AT1G19800 838568
AT1G19830 838570
AT1G19835 838571
AT1G19840 28717252
AT1G19850 838573
AT1G19860 838574
AT1G19870 838575
AT1G19880 838576
AT1G19890 838577
AT1G19900 838578
AT1G19910 838579
AT1G19920 838580
AT1G19930 838582
AT1G19940 838583
AT1G19950 838584
AT1G19960 838585
AT1G19970 838586
AT1G19980 838587
AT1G19990 838588
AT1G20000 838589
AT1G20010 838590
AT1G20020 838591
AT1G20030 838592
AT1G20050 838593
AT1G20060 838594
AT1G20065 5007707
AT1G20070 838596
AT1G20080 838597
AT1G20090 838598
AT1G20100 838599
AT1G20110 838600
AT1G20120 838601
AT1G20130 838602
AT1G20132 6241214
AT1G20135 6241329
AT1G20140 838604
AT1G20150 838605
AT1G20160 838606
AT1G20180 838607
AT1G20190 838608
AT1G20200 838609
AT1G20220 838610
AT1G20225 838611
AT1G20230 838612
AT1G20240 838613
AT1G20260 838614
AT1G20270 838615
AT1G20280 838616
AT1G20290 838617
AT1G20300 838618
AT1G20310 838619
AT1G20320 838620
AT1G20330 838621
AT1G20340 838622
AT1G20350 838623
AT1G20360 838624
AT1G20370 838625
AT1G20380 838626
AT1G20400 838629
AT1G20405 6240377
AT1G20410 838630
AT1G20430 838631
AT1G20440 838632
AT1G20450 838633
AT1G20460 838634
AT1G20470 838635
AT1G20480 838636
AT1G20490 838637
AT1G20500 838638
AT1G20510 838639
AT1G20520 838640
AT1G20530 838641
AT1G20540 838642
AT1G20550 838643
AT1G20560 838644
AT1G20570 838645
AT1G20575 838646
AT1G20580 838647
AT1G20590 838648
AT1G20600 838649
AT1G20610 838650
AT1G20620 838651
AT1G20630 838652
AT1G20640 838653
AT1G20650 838654
AT1G20670 838655
AT1G20680 838656
AT1G20683 NA
AT1G20687 NA
AT1G20690 838657
AT1G20693 838658
AT1G20696 838659
AT1G20700 838660
AT1G20710 838661
AT1G20720 838662
AT1G20730 838663
AT1G20735 10723056
AT1G20740 838664
AT1G20750 838665
AT1G20760 838666
AT1G20770 838667
AT1G20780 838668
AT1G20790 838669
AT1G20795 838670
AT1G20800 838671
AT1G20803 NA
AT1G20810 838672
AT1G20816 838673
AT1G20823 838674
AT1G20830 838675
AT1G20840 838676
AT1G20850 838677
AT1G20860 838678
AT1G20870 838680
AT1G20875 6240343
AT1G20880 838681
AT1G20890 838682
AT1G20900 838683
AT1G20910 838684
AT1G20920 838685
AT1G20923 NA
AT1G20925 838686
AT1G20930 838687
AT1G20940 838688
AT1G20950 838689
AT1G20960 838690
AT1G20970 838691
AT1G20980 838692
AT1G20990 838693
AT1G21000 838694
AT1G21010 838695
AT1G21050 838699
AT1G21060 838700
AT1G21065 838701
AT1G21070 838703
AT1G21080 838704
AT1G21090 838705
AT1G21100 838706
AT1G21110 838707
AT1G21120 838708
AT1G21130 838709
AT1G21140 838710
AT1G21150 838711
AT1G21160 838712
AT1G21170 838713
AT1G21190 838714
AT1G21200 838715
AT1G21210 838716
AT1G21230 838718
AT1G21240 838719
AT1G21245 838720
AT1G21250 838721
AT1G21270 838723
AT1G21280 838724
AT1G21310 838728
AT1G21313 NA
AT1G21320 838729
AT1G21323 838730
AT1G21326 838731
AT1G21340 838733
AT1G21350 838734
AT1G21360 838735
AT1G21370 838736
AT1G21380 838737
AT1G21390 838738
AT1G21395 2745759
AT1G21400 838739
AT1G21410 838740
AT1G21430 838741
AT1G21440 838742
AT1G21450 838743
AT1G21460 838744
AT1G21470 28717258
AT1G21480 838746
AT1G21475 838747
AT1G21500 838749
AT1G21510 838750
AT1G21520 838752
AT1G21528 5007710
AT1G21530 838754
AT1G21540 838755
AT1G21550 838756
AT1G21560 838757
AT1G21580 838759
AT1G21590 838760
AT1G21600 838761
AT1G21610 838762
AT1G21620 838764
AT1G21630 838765
AT1G21640 838766
AT1G21650 838767
AT1G21651 6241299
AT1G21660 838768
AT1G21670 838769
AT1G21680 838770
AT1G21690 838771
AT1G21695 838773
AT1G21700 838774
AT1G21710 838775
AT1G21720 838776
AT1G21722 7922432
AT1G21730 838777
AT1G21740 838778
AT1G21738 28717259
AT1G21750 838779
AT1G21760 838780
AT1G21770 838781
AT1G21780 838782
AT1G21790 838783
AT1G21810 838784
AT1G21830 838785
AT1G21835 5007711
AT1G21840 838786
AT1G21850 838787
AT1G21860 838788
AT1G21864 5007712
AT1G21866 5007713
AT1G21870 838789
AT1G21880 838790
AT1G21890 838791
AT1G21900 838792
AT1G21910 838793
AT1G21920 838794
AT1G21925 5007714
AT1G21928 5007715
AT1G21930 838795
AT1G21940 838796
AT1G21950 838798
AT1G21960 838799
AT1G21970 838800
AT1G21980 838801
AT1G21990 838802
AT1G22000 838803
AT1G22010 838805
AT1G22015 838806
AT1G22020 838807
AT1G22030 838808
AT1G22040 838809
AT1G22050 838810
AT1G22060 838811
AT1G22065 6240889
AT1G22070 838812
AT1G22080 838813
AT1G22090 838814
AT1G22100 838815
AT1G22110 838816
AT1G22120 838817
AT1G22130 838818
AT1G22140 838819
AT1G22150 838820
AT1G22160 838821
AT1G22170 838822
AT1G22180 838823
AT1G22190 838824
AT1G22200 838825
AT1G22210 838826
AT1G22220 838827
AT1G22230 838828
AT1G22240 838829
AT1G22250 838830
AT1G22260 838831
AT1G22270 838833
AT1G22275 838834
AT1G22280 838835
AT1G22290 838836
AT1G22300 838837
AT1G22310 838838
AT1G22330 838839
AT1G22340 838841
AT1G22360 838843
AT1G22370 838844
AT1G22380 838845
AT1G22400 838846
AT1G22410 838847
AT1G22420 838848
AT1G22430 838849
AT1G22440 838850
AT1G22450 838851
AT1G22460 838852
AT1G22470 838853
AT1G22480 838854
AT1G22490 838855
AT1G22500 838856
AT1G22510 838857
AT1G22520 838858
AT1G22530 838859
AT1G22540 838860
AT1G22550 838861
AT1G22570 838863
AT1G22590 838865
AT1G22600 838866
AT1G22620 838868
AT1G22610 838867
AT1G22630 838869
AT1G22640 838870
AT1G22650 838871
AT1G22660 838872
AT1G22670 838873
AT1G22680 838874
AT1G22690 838875
AT1G22700 838876
AT1G22710 838877
AT1G22720 838878
AT1G22730 838879
AT1G22740 838880
AT1G22750 838881
AT1G22760 838882
AT1G22770 838883
AT1G22780 838884
AT1G22790 838885
AT1G22800 838886
AT1G22810 838887
AT1G22830 838888
AT1G22840 838889
AT1G22850 838890
AT1G22860 838891
AT1G22870 838892
AT1G22880 838893
AT1G22882 838894
AT1G22885 838895
AT1G22890 838896
AT1G22900 838897
AT1G22910 838898
AT1G22920 838899
AT1G22930 838900
AT1G22940 838901
AT1G22950 838902
AT1G22960 838903
AT1G22970 838904
AT1G22980 838905
AT1G22985 838906
AT1G22990 838907
AT1G23000 838908
AT1G23010 838909
AT1G23020 838910
AT1G23030 838911
AT1G23037 7922360
AT1G23040 838912
AT1G23050 838913
AT1G23060 838914
AT1G23070 838915
AT1G23080 838916
AT1G23090 838917
AT1G23100 838918
AT1G23110 838919
AT1G23120 838920
AT1G23130 838921
AT1G23140 838922
AT1G23145 5007717
AT1G23147 5007718
AT1G23150 838923
AT1G23160 838924
AT1G23170 838925
AT1G23180 838926
AT1G23190 838927
AT1G23200 838928
AT1G23201 6240274
AT1G23205 838929
AT1G23210 838930
AT1G23220 838931
AT1G23230 838932
AT1G23240 838933
AT1G23250 838934
AT1G23260 838935
AT1G23270 838936
AT1G23280 838937
AT1G23290 838938
AT1G23300 838939
AT1G23310 838940
AT1G23320 838941
AT1G23330 838942
AT1G23340 838943
AT1G23350 838944
AT1G23360 838945
AT1G23380 838946
AT1G23390 838947
AT1G23400 838948
AT1G23410 838949
AT1G23420 838950
AT1G23440 838952
AT1G23450 838953
AT1G23460 838954
AT1G23465 2745760
AT1G23480 838956
AT1G23490 838957
AT1G23500 838958
AT1G23510 838959
AT1G23520 838960
AT1G23530 838962
AT1G23540 838963
AT1G23550 838965
AT1G23560 838966
AT1G23570 838967
AT1G23580 838968
AT1G23590 838969
AT1G23600 838970
AT1G23610 838971
AT1G23640 3766786
AT1G23645 NA
AT1G23650 838975
AT1G23660 838976
AT1G23670 838977
AT1G23680 838978
AT1G23690 838979
AT1G23700 838980
AT1G23710 838981
AT1G23720 838982
AT1G23730 838983
AT1G23740 838984
AT1G23750 838985
AT1G23760 838987
AT1G23770 838988
AT1G23780 838989
AT1G23790 838990
AT1G23800 838991
AT1G23810 838992
AT1G23820 838993
AT1G23830 838994
AT1G23840 838995
AT1G23850 838996
AT1G23860 838997
AT1G23870 838998
AT1G23880 838999
AT1G23890 839000
AT1G23900 839001
AT1G23910 839002
AT1G23915 NA
AT1G23935 2745761
AT1G23950 839006
AT1G23960 839007
AT1G23965 7922328
AT1G23970 839008
AT1G23980 839010
AT1G23985 NA
AT1G23995 NA
AT1G24000 839012
AT1G24010 839013
AT1G24020 839014
AT1G24030 839015
AT1G24040 839016
AT1G24050 839017
AT1G24060 839018
AT1G24062 3766789
AT1G24070 839019
AT1G24090 839020
AT1G24095 10723023
AT1G24100 839022
AT1G24110 839023
AT1G24120 839024
AT1G24130 839025
AT1G24140 839026
AT1G24145 839027
AT1G24147 5007719
AT1G24148 6241475
AT1G24150 839028
AT1G24159 7922543
AT1G24160 839029
AT1G24170 839030
AT1G24180 839031
AT1G24190 839032
AT1G24200 839034
AT1G24210 839035
AT1G24220 839036
AT1G24230 839037
AT1G24240 839038
AT1G24250 839039
AT1G24256 6240715
AT1G24260 839040
AT1G24265 839041
AT1G24267 839042
AT1G24270 839043
AT1G24280 839044
AT1G24290 839045
AT1G24300 839046
AT1G24310 839047
AT1G24320 839048
AT1G24330 839049
AT1G24340 839050
AT1G24350 839051
AT1G24360 839053
AT1G24380 839055
AT1G24388 6240407
AT1G24390 839056
AT1G24400 839057
AT1G24405 6240799
AT1G24420 839058
AT1G24430 839059
AT1G24440 839060
AT1G24450 839061
AT1G24460 839062
AT1G24470 839063
AT1G24475 NA
AT1G24480 839064
AT1G24485 6240649
AT1G24490 839065
